//CoDeSys Mapping Export V1.2
//Mapped variable,//Parameter name @ counter in device,//Unit,//Description,//IEC address,//Device name
//Important: change only first, third or fourth column in Excel or add variable name before first
Application.GVL.outputs[130],Bit6@33,,0x0082,%QX16.6,Modbus_TCP_Slave
Application.GVL.outputs[131],Bit7@33,,0x0083,%QX16.7,Modbus_TCP_Slave
,Channel 3[4],,Write Multiple Coils,%QB17,Modbus_TCP_Slave
Application.GVL.outputs[132],Bit0@34,,0x0084,%QX17.0,Modbus_TCP_Slave
Application.GVL.outputs[133],Bit1@34,,0x0085,%QX17.1,Modbus_TCP_Slave
Application.GVL.outputs[134],Bit2@34,,0x0086,%QX17.2,Modbus_TCP_Slave
Application.GVL.outputs[135],Bit3@34,,0x0087,%QX17.3,Modbus_TCP_Slave
Application.GVL.outputs[136],Bit4@34,,0x0088,%QX17.4,Modbus_TCP_Slave
Application.GVL.outputs[137],Bit5@34,,0x0089,%QX17.5,Modbus_TCP_Slave
Application.GVL.outputs[138],Bit6@34,,0x008A,%QX17.6,Modbus_TCP_Slave
Application.GVL.outputs[139],Bit7@34,,0x008B,%QX17.7,Modbus_TCP_Slave
,Channel 3[5],,Write Multiple Coils,%QB18,Modbus_TCP_Slave
Application.GVL.outputs[140],Bit0@35,,0x008C,%QX18.0,Modbus_TCP_Slave
Application.GVL.outputs[141],Bit1@35,,0x008D,%QX18.1,Modbus_TCP_Slave
Application.GVL.outputs[142],Bit2@35,,0x008E,%QX18.2,Modbus_TCP_Slave
Application.GVL.outputs[143],Bit3@35,,0x008F,%QX18.3,Modbus_TCP_Slave
Application.GVL.outputs[144],Bit4@35,,0x0090,%QX18.4,Modbus_TCP_Slave
Application.GVL.outputs[145],Bit5@35,,0x0091,%QX18.5,Modbus_TCP_Slave
Application.GVL.outputs[146],Bit6@35,,0x0092,%QX18.6,Modbus_TCP_Slave
Application.GVL.outputs[147],Bit7@35,,0x0093,%QX18.7,Modbus_TCP_Slave
,Channel 3[6],,Write Multiple Coils,%QB19,Modbus_TCP_Slave
Application.GVL.outputs[148],Bit0@36,,0x0094,%QX19.0,Modbus_TCP_Slave
Application.GVL.outputs[149],Bit1@36,,0x0095,%QX19.1,Modbus_TCP_Slave
Application.GVL.outputs[150],Bit2@36,,0x0096,%QX19.2,Modbus_TCP_Slave
Application.GVL.outputs[151],Bit3@36,,0x0097,%QX19.3,Modbus_TCP_Slave
Application.GVL.outputs[152],Bit4@36,,0x0098,%QX19.4,Modbus_TCP_Slave
Application.GVL.outputs[153],Bit5@36,,0x0099,%QX19.5,Modbus_TCP_Slave
Application.GVL.outputs[154],Bit6@36,,0x009A,%QX19.6,Modbus_TCP_Slave
Application.GVL.outputs[155],Bit7@36,,0x009B,%QX19.7,Modbus_TCP_Slave
,Channel 3[7],,Write Multiple Coils,%QB20,Modbus_TCP_Slave
Application.GVL.outputs[156],Bit0@37,,0x009C,%QX20.0,Modbus_TCP_Slave
Application.GVL.outputs[157],Bit1@37,,0x009D,%QX20.1,Modbus_TCP_Slave
Application.GVL.outputs[158],Bit2@37,,0x009E,%QX20.2,Modbus_TCP_Slave
Application.GVL.outputs[159],Bit3@37,,0x009F,%QX20.3,Modbus_TCP_Slave
Application.GVL.outputs[160],Bit4@37,,0x00A0,%QX20.4,Modbus_TCP_Slave
Application.GVL.outputs[161],Bit5@37,,0x00A1,%QX20.5,Modbus_TCP_Slave
Application.GVL.outputs[162],Bit6@37,,0x00A2,%QX20.6,Modbus_TCP_Slave
Application.GVL.outputs[163],Bit7@37,,0x00A3,%QX20.7,Modbus_TCP_Slave
,Channel 3[8],,Write Multiple Coils,%QB21,Modbus_TCP_Slave
Application.GVL.outputs[164],Bit0@38,,0x00A4,%QX21.0,Modbus_TCP_Slave
Application.GVL.outputs[165],Bit1@38,,0x00A5,%QX21.1,Modbus_TCP_Slave
Application.GVL.outputs[166],Bit2@38,,0x00A6,%QX21.2,Modbus_TCP_Slave
Application.GVL.outputs[167],Bit3@38,,0x00A7,%QX21.3,Modbus_TCP_Slave
Application.GVL.outputs[168],Bit4@38,,0x00A8,%QX21.4,Modbus_TCP_Slave
Application.GVL.outputs[169],Bit5@38,,0x00A9,%QX21.5,Modbus_TCP_Slave
Application.GVL.outputs[170],Bit6@38,,0x00AA,%QX21.6,Modbus_TCP_Slave
Application.GVL.outputs[171],Bit7@38,,0x00AB,%QX21.7,Modbus_TCP_Slave
,Channel 3[9],,Write Multiple Coils,%QB22,Modbus_TCP_Slave
Application.GVL.outputs[172],Bit0@39,,0x00AC,%QX22.0,Modbus_TCP_Slave
Application.GVL.outputs[173],Bit1@39,,0x00AD,%QX22.1,Modbus_TCP_Slave
Application.GVL.outputs[174],Bit2@39,,0x00AE,%QX22.2,Modbus_TCP_Slave
Application.GVL.outputs[175],Bit3@39,,0x00AF,%QX22.3,Modbus_TCP_Slave
Application.GVL.outputs[176],Bit4@39,,0x00B0,%QX22.4,Modbus_TCP_Slave
Application.GVL.outputs[177],Bit5@39,,0x00B1,%QX22.5,Modbus_TCP_Slave
Application.GVL.outputs[178],Bit6@39,,0x00B2,%QX22.6,Modbus_TCP_Slave
Application.GVL.outputs[179],Bit7@39,,0x00B3,%QX22.7,Modbus_TCP_Slave
,Channel 3[10],,Write Multiple Coils,%QB23,Modbus_TCP_Slave
Application.GVL.outputs[180],Bit0@40,,0x00B4,%QX23.0,Modbus_TCP_Slave
Application.GVL.outputs[181],Bit1@40,,0x00B5,%QX23.1,Modbus_TCP_Slave
Application.GVL.outputs[182],Bit2@40,,0x00B6,%QX23.2,Modbus_TCP_Slave
Application.GVL.outputs[183],Bit3@40,,0x00B7,%QX23.3,Modbus_TCP_Slave
Application.GVL.outputs[184],Bit4@40,,0x00B8,%QX23.4,Modbus_TCP_Slave
Application.GVL.outputs[185],Bit5@40,,0x00B9,%QX23.5,Modbus_TCP_Slave
Application.GVL.outputs[186],Bit6@40,,0x00BA,%QX23.6,Modbus_TCP_Slave
Application.GVL.outputs[187],Bit7@40,,0x00BB,%QX23.7,Modbus_TCP_Slave
,Channel 3[11],,Write Multiple Coils,%QB24,Modbus_TCP_Slave
Application.GVL.outputs[188],Bit0@41,,0x00BC,%QX24.0,Modbus_TCP_Slave
Application.GVL.outputs[189],Bit1@41,,0x00BD,%QX24.1,Modbus_TCP_Slave
Application.GVL.outputs[190],Bit2@41,,0x00BE,%QX24.2,Modbus_TCP_Slave
Application.GVL.outputs[191],Bit3@41,,0x00BF,%QX24.3,Modbus_TCP_Slave
Application.GVL.outputs[192],Bit4@41,,0x00C0,%QX24.4,Modbus_TCP_Slave
Application.GVL.outputs[193],Bit5@41,,0x00C1,%QX24.5,Modbus_TCP_Slave
Application.GVL.outputs[194],Bit6@41,,0x00C2,%QX24.6,Modbus_TCP_Slave
Application.GVL.outputs[195],Bit7@41,,0x00C3,%QX24.7,Modbus_TCP_Slave
,Channel 3[12],,Write Multiple Coils,%QB25,Modbus_TCP_Slave
Application.GVL.outputs[196],Bit0@42,,0x00C4,%QX25.0,Modbus_TCP_Slave
,Bit1@42,,Write Multiple Coils,%QX25.1,Modbus_TCP_Slave
,Bit2@42,,Write Multiple Coils,%QX25.2,Modbus_TCP_Slave
,Bit3@42,,Write Multiple Coils,%QX25.3,Modbus_TCP_Slave
,Bit4@42,,Write Multiple Coils,%QX25.4,Modbus_TCP_Slave
,Bit5@42,,Write Multiple Coils,%QX25.5,Modbus_TCP_Slave
,Bit6@42,,Write Multiple Coils,%QX25.6,Modbus_TCP_Slave
,Bit7@42,,Write Multiple Coils,%QX25.7,Modbus_TCP_Slave
,Channel 4,,Write Multiple Registers,%QW13,Modbus_TCP_Slave
,Channel 4[0],,0x0000,%QW13,Modbus_TCP_Slave
,Bit0@43,,,%QX26.0,Modbus_TCP_Slave
,Bit1@43,,,%QX26.1,Modbus_TCP_Slave
,Bit2@43,,,%QX26.2,Modbus_TCP_Slave
,Bit3@43,,,%QX26.3,Modbus_TCP_Slave
,Bit4@43,,,%QX26.4,Modbus_TCP_Slave
,Bit5@43,,,%QX26.5,Modbus_TCP_Slave
,Bit6@43,,,%QX26.6,Modbus_TCP_Slave
,Bit7@43,,,%QX26.7,Modbus_TCP_Slave
,Bit8,,,%QX27.0,Modbus_TCP_Slave
,Bit9,,,%QX27.1,Modbus_TCP_Slave
,Bit10,,,%QX27.2,Modbus_TCP_Slave
,Bit11,,,%QX27.3,Modbus_TCP_Slave
,Bit12,,,%QX27.4,Modbus_TCP_Slave
,Bit13,,,%QX27.5,Modbus_TCP_Slave
,Bit14,,,%QX27.6,Modbus_TCP_Slave
,Bit15,,,%QX27.7,Modbus_TCP_Slave
,Channel 4[1],,0x0001,%QW14,Modbus_TCP_Slave
,Bit0@44,,,%QX28.0,Modbus_TCP_Slave
,Bit1@44,,,%QX28.1,Modbus_TCP_Slave
,Bit2@44,,,%QX28.2,Modbus_TCP_Slave
,Bit3@44,,,%QX28.3,Modbus_TCP_Slave
,Bit4@44,,,%QX28.4,Modbus_TCP_Slave
,Bit5@44,,,%QX28.5,Modbus_TCP_Slave
,Bit6@44,,,%QX28.6,Modbus_TCP_Slave
,Bit7@44,,,%QX28.7,Modbus_TCP_Slave
,Bit8@1,,,%QX29.0,Modbus_TCP_Slave
,Bit9@1,,,%QX29.1,Modbus_TCP_Slave
,Bit10@1,,,%QX29.2,Modbus_TCP_Slave
,Bit11@1,,,%QX29.3,Modbus_TCP_Slave
,Bit12@1,,,%QX29.4,Modbus_TCP_Slave
,Bit13@1,,,%QX29.5,Modbus_TCP_Slave
,Bit14@1,,,%QX29.6,Modbus_TCP_Slave
,Bit15@1,,,%QX29.7,Modbus_TCP_Slave
,Channel 4[2],,0x0002,%QW15,Modbus_TCP_Slave
,Bit0@45,,,%QX30.0,Modbus_TCP_Slave
,Bit1@45,,,%QX30.1,Modbus_TCP_Slave
,Bit2@45,,,%QX30.2,Modbus_TCP_Slave
,Bit3@45,,,%QX30.3,Modbus_TCP_Slave
,Bit4@45,,,%QX30.4,Modbus_TCP_Slave
,Bit5@45,,,%QX30.5,Modbus_TCP_Slave
,Bit6@45,,,%QX30.6,Modbus_TCP_Slave
,Bit7@45,,,%QX30.7,Modbus_TCP_Slave
,Bit8@2,,,%QX31.0,Modbus_TCP_Slave
,Bit9@2,,,%QX31.1,Modbus_TCP_Slave
,Bit10@2,,,%QX31.2,Modbus_TCP_Slave
,Bit11@2,,,%QX31.3,Modbus_TCP_Slave
,Bit12@2,,,%QX31.4,Modbus_TCP_Slave
,Bit13@2,,,%QX31.5,Modbus_TCP_Slave
,Bit14@2,,,%QX31.6,Modbus_TCP_Slave
,Bit15@2,,,%QX31.7,Modbus_TCP_Slave
,Channel 4[3],,0x0003,%QW16,Modbus_TCP_Slave
,Bit0@46,,,%QX32.0,Modbus_TCP_Slave
,Bit1@46,,,%QX32.1,Modbus_TCP_Slave
,Bit2@46,,,%QX32.2,Modbus_TCP_Slave
,Bit3@46,,,%QX32.3,Modbus_TCP_Slave
,Bit4@46,,,%QX32.4,Modbus_TCP_Slave
,Bit5@46,,,%QX32.5,Modbus_TCP_Slave
,Bit6@46,,,%QX32.6,Modbus_TCP_Slave
,Bit7@46,,,%QX32.7,Modbus_TCP_Slave
,Bit8@3,,,%QX33.0,Modbus_TCP_Slave
,Bit9@3,,,%QX33.1,Modbus_TCP_Slave
,Bit10@3,,,%QX33.2,Modbus_TCP_Slave
,Bit11@3,,,%QX33.3,Modbus_TCP_Slave
,Bit12@3,,,%QX33.4,Modbus_TCP_Slave
,Bit13@3,,,%QX33.5,Modbus_TCP_Slave
,Bit14@3,,,%QX33.6,Modbus_TCP_Slave
,Bit15@3,,,%QX33.7,Modbus_TCP_Slave
,Channel 4[4],,0x0004,%QW17,Modbus_TCP_Slave
,Bit0@47,,,%QX34.0,Modbus_TCP_Slave
,Bit1@47,,,%QX34.1,Modbus_TCP_Slave
,Bit2@47,,,%QX34.2,Modbus_TCP_Slave
,Bit3@47,,,%QX34.3,Modbus_TCP_Slave
,Bit4@47,,,%QX34.4,Modbus_TCP_Slave
,Bit5@47,,,%QX34.5,Modbus_TCP_Slave
,Bit6@47,,,%QX34.6,Modbus_TCP_Slave
,Bit7@47,,,%QX34.7,Modbus_TCP_Slave
,Bit8@4,,,%QX35.0,Modbus_TCP_Slave
,Bit9@4,,,%QX35.1,Modbus_TCP_Slave
,Bit10@4,,,%QX35.2,Modbus_TCP_Slave
,Bit11@4,,,%QX35.3,Modbus_TCP_Slave
,Bit12@4,,,%QX35.4,Modbus_TCP_Slave
,Bit13@4,,,%QX35.5,Modbus_TCP_Slave
,Bit14@4,,,%QX35.6,Modbus_TCP_Slave
,Bit15@4,,,%QX35.7,Modbus_TCP_Slave
,Channel 4[5],,0x0005,%QW18,Modbus_TCP_Slave
,Bit0@48,,,%QX36.0,Modbus_TCP_Slave
,Bit1@48,,,%QX36.1,Modbus_TCP_Slave
,Bit2@48,,,%QX36.2,Modbus_TCP_Slave
,Bit3@48,,,%QX36.3,Modbus_TCP_Slave
,Bit4@48,,,%QX36.4,Modbus_TCP_Slave
,Bit5@48,,,%QX36.5,Modbus_TCP_Slave
,Bit6@48,,,%QX36.6,Modbus_TCP_Slave
,Bit7@48,,,%QX36.7,Modbus_TCP_Slave
,Bit8@5,,,%QX37.0,Modbus_TCP_Slave
,Bit9@5,,,%QX37.1,Modbus_TCP_Slave
,Bit10@5,,,%QX37.2,Modbus_TCP_Slave
,Bit11@5,,,%QX37.3,Modbus_TCP_Slave
,Bit12@5,,,%QX37.4,Modbus_TCP_Slave
,Bit13@5,,,%QX37.5,Modbus_TCP_Slave
,Bit14@5,,,%QX37.6,Modbus_TCP_Slave
,Bit15@5,,,%QX37.7,Modbus_TCP_Slave
,Channel 4[6],,0x0006,%QW19,Modbus_TCP_Slave
,Bit0@49,,,%QX38.0,Modbus_TCP_Slave
,Bit1@49,,,%QX38.1,Modbus_TCP_Slave
,Bit2@49,,,%QX38.2,Modbus_TCP_Slave
,Bit3@49,,,%QX38.3,Modbus_TCP_Slave
,Bit4@49,,,%QX38.4,Modbus_TCP_Slave
,Bit5@49,,,%QX38.5,Modbus_TCP_Slave
,Bit6@49,,,%QX38.6,Modbus_TCP_Slave
,Bit7@49,,,%QX38.7,Modbus_TCP_Slave
,Bit8@6,,,%QX39.0,Modbus_TCP_Slave
,Bit9@6,,,%QX39.1,Modbus_TCP_Slave
,Bit10@6,,,%QX39.2,Modbus_TCP_Slave
,Bit11@6,,,%QX39.3,Modbus_TCP_Slave
,Bit12@6,,,%QX39.4,Modbus_TCP_Slave
,Bit13@6,,,%QX39.5,Modbus_TCP_Slave
,Bit14@6,,,%QX39.6,Modbus_TCP_Slave
,Bit15@6,,,%QX39.7,Modbus_TCP_Slave
,Channel 4[7],,0x0007,%QW20,Modbus_TCP_Slave
,Bit0@50,,,%QX40.0,Modbus_TCP_Slave
,Bit1@50,,,%QX40.1,Modbus_TCP_Slave
,Bit2@50,,,%QX40.2,Modbus_TCP_Slave
,Bit3@50,,,%QX40.3,Modbus_TCP_Slave
,Bit4@50,,,%QX40.4,Modbus_TCP_Slave
,Bit5@50,,,%QX40.5,Modbus_TCP_Slave
,Bit6@50,,,%QX40.6,Modbus_TCP_Slave
,Bit7@50,,,%QX40.7,Modbus_TCP_Slave
,Bit8@7,,,%QX41.0,Modbus_TCP_Slave
,Bit9@7,,,%QX41.1,Modbus_TCP_Slave
,Bit10@7,,,%QX41.2,Modbus_TCP_Slave
,Bit11@7,,,%QX41.3,Modbus_TCP_Slave
,Bit12@7,,,%QX41.4,Modbus_TCP_Slave
,Bit13@7,,,%QX41.5,Modbus_TCP_Slave
,Bit14@7,,,%QX41.6,Modbus_TCP_Slave
,Bit15@7,,,%QX41.7,Modbus_TCP_Slave
,Channel 4[8],,0x0008,%QW21,Modbus_TCP_Slave
,Bit0@51,,,%QX42.0,Modbus_TCP_Slave
,Bit1@51,,,%QX42.1,Modbus_TCP_Slave
,Bit2@51,,,%QX42.2,Modbus_TCP_Slave
,Bit3@51,,,%QX42.3,Modbus_TCP_Slave
,Bit4@51,,,%QX42.4,Modbus_TCP_Slave
,Bit5@51,,,%QX42.5,Modbus_TCP_Slave
,Bit6@51,,,%QX42.6,Modbus_TCP_Slave
,Bit7@51,,,%QX42.7,Modbus_TCP_Slave
,Bit8@8,,,%QX43.0,Modbus_TCP_Slave
,Bit9@8,,,%QX43.1,Modbus_TCP_Slave
,Bit10@8,,,%QX43.2,Modbus_TCP_Slave
,Bit11@8,,,%QX43.3,Modbus_TCP_Slave
,Bit12@8,,,%QX43.4,Modbus_TCP_Slave
,Bit13@8,,,%QX43.5,Modbus_TCP_Slave
,Bit14@8,,,%QX43.6,Modbus_TCP_Slave
,Bit15@8,,,%QX43.7,Modbus_TCP_Slave
,Channel 4[9],,0x0009,%QW22,Modbus_TCP_Slave
,Bit0@52,,,%QX44.0,Modbus_TCP_Slave
,Bit1@52,,,%QX44.1,Modbus_TCP_Slave
,Bit2@52,,,%QX44.2,Modbus_TCP_Slave
,Bit3@52,,,%QX44.3,Modbus_TCP_Slave
,Bit4@52,,,%QX44.4,Modbus_TCP_Slave
,Bit5@52,,,%QX44.5,Modbus_TCP_Slave
,Bit6@52,,,%QX44.6,Modbus_TCP_Slave
,Bit7@52,,,%QX44.7,Modbus_TCP_Slave
,Bit8@9,,,%QX45.0,Modbus_TCP_Slave
,Bit9@9,,,%QX45.1,Modbus_TCP_Slave
,Bit10@9,,,%QX45.2,Modbus_TCP_Slave
,Bit11@9,,,%QX45.3,Modbus_TCP_Slave
,Bit12@9,,,%QX45.4,Modbus_TCP_Slave
,Bit13@9,,,%QX45.5,Modbus_TCP_Slave
,Bit14@9,,,%QX45.6,Modbus_TCP_Slave
,Bit15@9,,,%QX45.7,Modbus_TCP_Slave
